Game Turn, Player, Action, Belief, City
62, 5, Adopt Religion, N/A, LOC_CITY_NAME_ESHNUNNA
62, 5, Adopt Religion, N/A, LOC_CITY_NAME_DUR_KURIGALZU
62, 5, Adopt Religion, N/A, LOC_CITY_NAME_DURMUTI
62, 5, Adopt Religion, N/A, LOC_CITY_NAME_TUTTUL
62, 6, Adopt Religion, N/A, LOC_CITY_NAME_STIRLING
62, 6, Adopt Religion, N/A, LOC_CITY_NAME_ROXBURGH
62, 6, Adopt Religion, N/A, LOC_CITY_NAME_CULLEN
62, 6, Adopt Religion, N/A, LOC_CITY_NAME_DUNDEE
62, 6, Adopt Religion, N/A, LOC_CITY_NAME_DUMBARTON
62, 7, Adopt Religion, N/A, LOC_CITY_NAME_CANBERRA
62, 7, Adopt Religion, N/A, LOC_CITY_NAME_PERTH
62, 7, Adopt Religion, N/A, LOC_CITY_NAME_ADELAIDE
62, 7, Adopt Religion, N/A, LOC_CITY_NAME_MELBOURNE
62, 8, Adopt Religion, N/A, LOC_CITY_NAME_PATNA
62, 8, Adopt Religion, N/A, LOC_CITY_NAME_DELHI
62, 8, Adopt Religion, N/A, LOC_CITY_NAME_MADURAI
62, 8, Adopt Religion, N/A, LOC_CITY_NAME_MUMBAI
62, 9, Adopt Religion, N/A, LOC_CITY_NAME_PELLA
62, 9, Adopt Religion, N/A, LOC_CITY_NAME_DION
62, 9, Adopt Religion, N/A, LOC_CITY_NAME_ALEXANDRIA_TROAS
62, 9, Adopt Religion, N/A, LOC_CITY_NAME_PYDNA
62, 10, Adopt Religion, N/A, LOC_CITY_NAME_SAMARKAND
62, 11, Adopt Religion, N/A, LOC_CITY_NAME_AUCKLAND
62, 12, Adopt Religion, N/A, LOC_CITY_NAME_MUSCAT
62, 13, Adopt Religion, N/A, LOC_CITY_NAME_GENEVA
62, 14, Adopt Religion, N/A, LOC_CITY_NAME_JOHANNESBURG
62, 15, Adopt Religion, N/A, LOC_CITY_NAME_LISBON
62, 16, Adopt Religion, N/A, LOC_CITY_NAME_SINGAPORE
62, 17, Adopt Religion, N/A, LOC_CITY_NAME_BOLOGNA
62, 18, Adopt Religion, N/A, LOC_CITY_NAME_KUMASI
62, 19, Adopt Religion, N/A, LOC_CITY_NAME_BRUSSELS
62, 20, Adopt Religion, N/A, LOC_CITY_NAME_BANDAR_BRUNEI
62, 21, Adopt Religion, N/A, LOC_CITY_NAME_MOHENJO_DARO
62, 22, Adopt Religion, N/A, LOC_CITY_NAME_ANTIOCH
62, 23, Adopt Religion, N/A, LOC_CITY_NAME_HATTUSA
62, 24, Adopt Religion, N/A, LOC_CITY_NAME_HUNZA
62, 8, Add belief to LOC_RELIGION_HINDUISM, BELIEF_SYNAGOGUE, N/A
62, 0, Adopt Religion, N/A, LOC_CITY_NAME_LISBON_STK
62, 0, Adopt Religion, N/A, LOC_CITY_NAME_COIMBRA
62, 1, Adopt Religion, N/A, LOC_CITY_NAME_ADUATUCA
62, 1, Adopt Religion, N/A, LOC_CITY_NAME_RATUMACOS
62, 1, Adopt Religion, N/A, LOC_CITY_NAME_BIBRAX
62, 1, Adopt Religion, N/A, LOC_CITY_NAME_AVARICUM
62, 2, Adopt Religion, N/A, LOC_CITY_NAME_MBANZA_KONGO
62, 2, Adopt Religion, N/A, LOC_CITY_NAME_MBAMBA
62, 2, Adopt Religion, N/A, LOC_CITY_NAME_KWANGO
62, 2, Adopt Religion, N/A, LOC_CITY_NAME_MBANZA_MBATA
62, 2, Adopt Religion, N/A, LOC_CITY_NAME_KINCHASSA
62, 3, Adopt Religion, N/A, LOC_CITY_NAME_TENOCHTITLAN
62, 3, Adopt Religion, N/A, LOC_CITY_NAME_TEAYO
62, 3, Adopt Religion, N/A, LOC_CITY_NAME_MALINALCO
62, 3, Adopt Religion, N/A, LOC_CITY_NAME_XOCHICALCO
62, 4, Adopt Religion, N/A, LOC_CITY_NAME_ROME
62, 4, Adopt Religion, N/A, LOC_CITY_NAME_OSTIA
62, 4, Adopt Religion, N/A, LOC_CITY_NAME_RAVENNA
62, 4, Adopt Religion, N/A, LOC_CITY_NAME_MEDIOLANUM
62, 4, Adopt Religion, N/A, LOC_CITY_NAME_CUMAE
62, 5, Adopt Religion, N/A, LOC_CITY_NAME_BABYLON_STK
62, 5, Adopt Religion, N/A, LOC_CITY_NAME_ESHNUNNA
62, 5, Adopt Religion, N/A, LOC_CITY_NAME_DUR_KURIGALZU
62, 5, Adopt Religion, N/A, LOC_CITY_NAME_DURMUTI
62, 5, Adopt Religion, N/A, LOC_CITY_NAME_TUTTUL
62, 6, Adopt Religion, N/A, LOC_CITY_NAME_STIRLING
62, 6, Adopt Religion, N/A, LOC_CITY_NAME_ROXBURGH
62, 6, Adopt Religion, N/A, LOC_CITY_NAME_CULLEN
62, 6, Adopt Religion, N/A, LOC_CITY_NAME_DUNDEE
62, 6, Adopt Religion, N/A, LOC_CITY_NAME_DUMBARTON
62, 7, Adopt Religion, N/A, LOC_CITY_NAME_CANBERRA
62, 7, Adopt Religion, N/A, LOC_CITY_NAME_PERTH
62, 7, Adopt Religion, N/A, LOC_CITY_NAME_ADELAIDE
62, 7, Adopt Religion, N/A, LOC_CITY_NAME_MELBOURNE
62, 8, Adopt Religion, N/A, LOC_CITY_NAME_PATNA
62, 8, Adopt Religion, N/A, LOC_CITY_NAME_DELHI
62, 8, Adopt Religion, N/A, LOC_CITY_NAME_MADURAI
62, 8, Adopt Religion, N/A, LOC_CITY_NAME_MUMBAI
62, 9, Adopt Religion, N/A, LOC_CITY_NAME_PELLA
62, 9, Adopt Religion, N/A, LOC_CITY_NAME_DION
62, 9, Adopt Religion, N/A, LOC_CITY_NAME_ALEXANDRIA_TROAS
62, 9, Adopt Religion, N/A, LOC_CITY_NAME_PYDNA
62, 10, Adopt Religion, N/A, LOC_CITY_NAME_SAMARKAND
62, 11, Adopt Religion, N/A, LOC_CITY_NAME_AUCKLAND
62, 12, Adopt Religion, N/A, LOC_CITY_NAME_MUSCAT
62, 13, Adopt Religion, N/A, LOC_CITY_NAME_GENEVA
62, 14, Adopt Religion, N/A, LOC_CITY_NAME_JOHANNESBURG
62, 15, Adopt Religion, N/A, LOC_CITY_NAME_LISBON
62, 16, Adopt Religion, N/A, LOC_CITY_NAME_SINGAPORE
62, 17, Adopt Religion, N/A, LOC_CITY_NAME_BOLOGNA
62, 18, Adopt Religion, N/A, LOC_CITY_NAME_KUMASI
62, 19, Adopt Religion, N/A, LOC_CITY_NAME_BRUSSELS
62, 20, Adopt Religion, N/A, LOC_CITY_NAME_BANDAR_BRUNEI
62, 21, Adopt Religion, N/A, LOC_CITY_NAME_MOHENJO_DARO
62, 22, Adopt Religion, N/A, LOC_CITY_NAME_ANTIOCH
62, 23, Adopt Religion, N/A, LOC_CITY_NAME_HATTUSA
62, 24, Adopt Religion, N/A, LOC_CITY_NAME_HUNZA
65, 9, Found Pantheon, BELIEF_DIVINE_SPARK, N/A
65, 9, Adopt Pantheon, N/A, LOC_CITY_NAME_PELLA
65, 9, Adopt Pantheon, N/A, LOC_CITY_NAME_DION
65, 9, Adopt Pantheon, N/A, LOC_CITY_NAME_ALEXANDRIA_TROAS
65, 9, Adopt Pantheon, N/A, LOC_CITY_NAME_PYDNA
125, 7, Add belief to LOC_RELIGION_PROTESTANTISM, BELIEF_MISSIONARY_ZEAL, N/A
125, 0, Adopt Religion, N/A, LOC_CITY_NAME_LISBON_STK
125, 0, Adopt Religion, N/A, LOC_CITY_NAME_COIMBRA
125, 0, Adopt Religion, N/A, LOC_CITY_NAME_GUARDA
125, 1, Adopt Religion, N/A, LOC_CITY_NAME_ADUATUCA
125, 1, Adopt Religion, N/A, LOC_CITY_NAME_RATUMACOS
125, 1, Adopt Religion, N/A, LOC_CITY_NAME_BIBRAX
125, 1, Adopt Religion, N/A, LOC_CITY_NAME_AVARICUM
125, 1, Adopt Religion, N/A, LOC_CITY_NAME_LISIEUX
125, 1, Adopt Religion, N/A, LOC_CITY_NAME_ALESIA
125, 2, Adopt Religion, N/A, LOC_CITY_NAME_MBAMBA
125, 2, Adopt Religion, N/A, LOC_CITY_NAME_KINCHASSA
125, 3, Adopt Religion, N/A, LOC_CITY_NAME_TENOCHTITLAN
125, 3, Adopt Religion, N/A, LOC_CITY_NAME_TEAYO
125, 3, Adopt Religion, N/A, LOC_CITY_NAME_MALINALCO
125, 3, Adopt Religion, N/A, LOC_CITY_NAME_XOCHICALCO
125, 3, Adopt Religion, N/A, LOC_CITY_NAME_TEXCOCO
125, 3, Adopt Religion, N/A, LOC_CITY_NAME_CEMPOALA
125, 4, Adopt Religion, N/A, LOC_CITY_NAME_ROME
125, 4, Adopt Religion, N/A, LOC_CITY_NAME_OSTIA
125, 4, Adopt Religion, N/A, LOC_CITY_NAME_RAVENNA
125, 4, Adopt Religion, N/A, LOC_CITY_NAME_MEDIOLANUM
125, 4, Adopt Religion, N/A, LOC_CITY_NAME_CUMAE
125, 4, Adopt Religion, N/A, LOC_CITY_NAME_ANTIUM
125, 4, Adopt Religion, N/A, LOC_CITY_NAME_DUROCORTORUM
125, 4, Adopt Religion, N/A, LOC_CITY_NAME_KWANGO
125, 4, Adopt Religion, N/A, LOC_CITY_NAME_PUTEOLI
125, 4, Adopt Religion, N/A, LOC_CITY_NAME_MBANZA_KONGO
125, 5, Adopt Religion, N/A, LOC_CITY_NAME_BABYLON_STK
125, 5, Adopt Religion, N/A, LOC_CITY_NAME_ESHNUNNA
125, 5, Adopt Religion, N/A, LOC_CITY_NAME_DUR_KURIGALZU
125, 5, Adopt Religion, N/A, LOC_CITY_NAME_DURMUTI
125, 5, Adopt Religion, N/A, LOC_CITY_NAME_TUTTUL
125, 5, Adopt Religion, N/A, LOC_CITY_NAME_MARI
125, 5, Adopt Religion, N/A, LOC_CITY_NAME_JOHANNESBURG
125, 5, Adopt Religion, N/A, LOC_CITY_NAME_BORSIPPA
125, 6, Adopt Religion, N/A, LOC_CITY_NAME_STIRLING
125, 6, Adopt Religion, N/A, LOC_CITY_NAME_ROXBURGH
125, 6, Adopt Religion, N/A, LOC_CITY_NAME_CULLEN
125, 6, Adopt Religion, N/A, LOC_CITY_NAME_DUNDEE
125, 6, Adopt Religion, N/A, LOC_CITY_NAME_DUMBARTON
125, 6, Adopt Religion, N/A, LOC_CITY_NAME_HADDINGTON
125, 7, Adopt Religion, N/A, LOC_CITY_NAME_CANBERRA
125, 7, Adopt Religion, N/A, LOC_CITY_NAME_PERTH
125, 7, Adopt Religion, N/A, LOC_CITY_NAME_ADELAIDE
125, 7, Adopt Religion, N/A, LOC_CITY_NAME_MELBOURNE
125, 7, Adopt Religion, N/A, LOC_CITY_NAME_NEWCASTLE
125, 7, Adopt Religion, N/A, LOC_CITY_NAME_GEELONG
125, 8, Adopt Religion, N/A, LOC_CITY_NAME_PATNA
125, 8, Adopt Religion, N/A, LOC_CITY_NAME_DELHI
125, 8, Adopt Religion, N/A, LOC_CITY_NAME_MADURAI
125, 8, Adopt Religion, N/A, LOC_CITY_NAME_MUMBAI
125, 8, Adopt Religion, N/A, LOC_CITY_NAME_CHENNAI
125, 8, Adopt Religion, N/A, LOC_CITY_NAME_BANGALORE
125, 8, Adopt Religion, N/A, LOC_CITY_NAME_MYSORE
125, 9, Adopt Religion, N/A, LOC_CITY_NAME_PELLA
125, 9, Adopt Religion, N/A, LOC_CITY_NAME_DION
125, 9, Adopt Religion, N/A, LOC_CITY_NAME_ALEXANDRIA_TROAS
125, 9, Adopt Religion, N/A, LOC_CITY_NAME_PYDNA
125, 9, Adopt Religion, N/A, LOC_CITY_NAME_AMPHIPOLIS
125, 9, Adopt Religion, N/A, LOC_CITY_NAME_METHONE
125, 10, Adopt Religion, N/A, LOC_CITY_NAME_SAMARKAND
125, 11, Adopt Religion, N/A, LOC_CITY_NAME_AUCKLAND
125, 12, Adopt Religion, N/A, LOC_CITY_NAME_MUSCAT
125, 13, Adopt Religion, N/A, LOC_CITY_NAME_GENEVA
125, 15, Adopt Religion, N/A, LOC_CITY_NAME_LISBON
125, 16, Adopt Religion, N/A, LOC_CITY_NAME_SINGAPORE
125, 17, Adopt Religion, N/A, LOC_CITY_NAME_BOLOGNA
125, 18, Adopt Religion, N/A, LOC_CITY_NAME_KUMASI
125, 19, Adopt Religion, N/A, LOC_CITY_NAME_BRUSSELS
125, 20, Adopt Religion, N/A, LOC_CITY_NAME_BANDAR_BRUNEI
125, 21, Adopt Religion, N/A, LOC_CITY_NAME_MOHENJO_DARO
125, 22, Adopt Religion, N/A, LOC_CITY_NAME_ANTIOCH
125, 23, Adopt Religion, N/A, LOC_CITY_NAME_HATTUSA
125, 24, Adopt Religion, N/A, LOC_CITY_NAME_HUNZA
140, 7, Add belief to LOC_RELIGION_PROTESTANTISM, BELIEF_LAY_MINISTRY, N/A
140, 0, Adopt Religion, N/A, LOC_CITY_NAME_LISBON_STK
140, 0, Adopt Religion, N/A, LOC_CITY_NAME_COIMBRA
140, 0, Adopt Religion, N/A, LOC_CITY_NAME_GUARDA
140, 1, Adopt Religion, N/A, LOC_CITY_NAME_ADUATUCA
140, 1, Adopt Religion, N/A, LOC_CITY_NAME_RATUMACOS
140, 1, Adopt Religion, N/A, LOC_CITY_NAME_BIBRAX
140, 1, Adopt Religion, N/A, LOC_CITY_NAME_AVARICUM
140, 1, Adopt Religion, N/A, LOC_CITY_NAME_LISIEUX
140, 1, Adopt Religion, N/A, LOC_CITY_NAME_ALESIA
140, 2, Adopt Religion, N/A, LOC_CITY_NAME_MBAMBA
140, 2, Adopt Religion, N/A, LOC_CITY_NAME_KINCHASSA
140, 3, Adopt Religion, N/A, LOC_CITY_NAME_TENOCHTITLAN
140, 3, Adopt Religion, N/A, LOC_CITY_NAME_TEAYO
140, 3, Adopt Religion, N/A, LOC_CITY_NAME_MALINALCO
140, 3, Adopt Religion, N/A, LOC_CITY_NAME_XOCHICALCO
140, 3, Adopt Religion, N/A, LOC_CITY_NAME_TEXCOCO
140, 3, Adopt Religion, N/A, LOC_CITY_NAME_CEMPOALA
140, 4, Adopt Religion, N/A, LOC_CITY_NAME_ROME
140, 4, Adopt Religion, N/A, LOC_CITY_NAME_OSTIA
140, 4, Adopt Religion, N/A, LOC_CITY_NAME_RAVENNA
140, 4, Adopt Religion, N/A, LOC_CITY_NAME_MEDIOLANUM
140, 4, Adopt Religion, N/A, LOC_CITY_NAME_CUMAE
140, 4, Adopt Religion, N/A, LOC_CITY_NAME_ANTIUM
140, 4, Adopt Religion, N/A, LOC_CITY_NAME_DUROCORTORUM
140, 4, Adopt Religion, N/A, LOC_CITY_NAME_KWANGO
140, 4, Adopt Religion, N/A, LOC_CITY_NAME_PUTEOLI
140, 4, Adopt Religion, N/A, LOC_CITY_NAME_MBANZA_KONGO
140, 5, Adopt Religion, N/A, LOC_CITY_NAME_BABYLON_STK
140, 5, Adopt Religion, N/A, LOC_CITY_NAME_ESHNUNNA
140, 5, Adopt Religion, N/A, LOC_CITY_NAME_DUR_KURIGALZU
140, 5, Adopt Religion, N/A, LOC_CITY_NAME_DURMUTI
140, 5, Adopt Religion, N/A, LOC_CITY_NAME_TUTTUL
140, 5, Adopt Religion, N/A, LOC_CITY_NAME_MARI
140, 5, Adopt Religion, N/A, LOC_CITY_NAME_JOHANNESBURG
140, 5, Adopt Religion, N/A, LOC_CITY_NAME_BORSIPPA
140, 6, Adopt Religion, N/A, LOC_CITY_NAME_STIRLING
140, 6, Adopt Religion, N/A, LOC_CITY_NAME_ROXBURGH
140, 6, Adopt Religion, N/A, LOC_CITY_NAME_CULLEN
140, 6, Adopt Religion, N/A, LOC_CITY_NAME_DUNDEE
140, 6, Adopt Religion, N/A, LOC_CITY_NAME_DUMBARTON
140, 6, Adopt Religion, N/A, LOC_CITY_NAME_HADDINGTON
140, 7, Adopt Religion, N/A, LOC_CITY_NAME_CANBERRA
140, 7, Adopt Religion, N/A, LOC_CITY_NAME_PERTH
140, 7, Adopt Religion, N/A, LOC_CITY_NAME_ADELAIDE
140, 7, Adopt Religion, N/A, LOC_CITY_NAME_MELBOURNE
140, 7, Adopt Religion, N/A, LOC_CITY_NAME_NEWCASTLE
140, 7, Adopt Religion, N/A, LOC_CITY_NAME_GEELONG
140, 8, Adopt Religion, N/A, LOC_CITY_NAME_PATNA
140, 8, Adopt Religion, N/A, LOC_CITY_NAME_DELHI
140, 8, Adopt Religion, N/A, LOC_CITY_NAME_MADURAI
140, 8, Adopt Religion, N/A, LOC_CITY_NAME_MUMBAI
140, 8, Adopt Religion, N/A, LOC_CITY_NAME_CHENNAI
140, 8, Adopt Religion, N/A, LOC_CITY_NAME_BANGALORE
140, 8, Adopt Religion, N/A, LOC_CITY_NAME_MYSORE
140, 9, Adopt Religion, N/A, LOC_CITY_NAME_PELLA
140, 9, Adopt Religion, N/A, LOC_CITY_NAME_DION
140, 9, Adopt Religion, N/A, LOC_CITY_NAME_ALEXANDRIA_TROAS
140, 9, Adopt Religion, N/A, LOC_CITY_NAME_PYDNA
140, 9, Adopt Religion, N/A, LOC_CITY_NAME_AMPHIPOLIS
140, 9, Adopt Religion, N/A, LOC_CITY_NAME_METHONE
140, 10, Adopt Religion, N/A, LOC_CITY_NAME_SAMARKAND
140, 11, Adopt Religion, N/A, LOC_CITY_NAME_AUCKLAND
140, 12, Adopt Religion, N/A, LOC_CITY_NAME_MUSCAT
140, 13, Adopt Religion, N/A, LOC_CITY_NAME_GENEVA
140, 15, Adopt Religion, N/A, LOC_CITY_NAME_LISBON
140, 16, Adopt Religion, N/A, LOC_CITY_NAME_SINGAPORE
140, 17, Adopt Religion, N/A, LOC_CITY_NAME_BOLOGNA
140, 18, Adopt Religion, N/A, LOC_CITY_NAME_KUMASI
140, 19, Adopt Religion, N/A, LOC_CITY_NAME_BRUSSELS
140, 20, Adopt Religion, N/A, LOC_CITY_NAME_BANDAR_BRUNEI
140, 21, Adopt Religion, N/A, LOC_CITY_NAME_MOHENJO_DARO
140, 22, Adopt Religion, N/A, LOC_CITY_NAME_ANTIOCH
140, 23, Adopt Religion, N/A, LOC_CITY_NAME_HATTUSA
140, 24, Adopt Religion, N/A, LOC_CITY_NAME_HUNZA
